idvisit,idsite,idvisitor,visit_last_action_time,config_id,location_ip,user_id,visit_first_action_time,visit_goal_buyer,visit_goal_converted,visitor_days_since_first,visitor_days_since_order,visitor_returning,visitor_count_visits,visit_entry_idaction_name,visit_entry_idaction_url,visit_exit_idaction_name,visit_exit_idaction_url,visit_total_actions,visit_total_interactions,visit_total_searches,referer_keyword,referer_name,referer_type,referer_url,location_browser_lang,config_browser_engine,config_browser_name,config_browser_version,config_device_brand,config_device_model,config_device_type,config_os,config_os_version,visit_total_events,visitor_localtime,visitor_days_since_last,config_resolution,config_cookie,config_director,config_flash,config_gears,config_java,config_pdf,config_quicktime,config_realplayer,config_silverlight,config_windowsmedia,visit_total_time,location_city,location_country,location_latitude,location_longitude,location_region,custom_var_k1,custom_var_v1,custom_var_k2,custom_var_v2,custom_var_k3,custom_var_v3,custom_var_k4,custom_var_v4,custom_var_k5,custom_var_v5,config_webgl
287,2,�9�I~b�,28-06-2019 06:00,s;X���l,�Jh,Bettye,28-06-2019 06:00,0,0,0,0,1,2,0,NULL,0,0,1,0,0,NULL,www.schiller.com,3,http://www.schiller.com/,ro,Gecko,FF,15,,generic desktop,0,LIN,,0,15:16:59,0,1280x800,0,1,1,0,1,1,0,0,0,1,0,Kozeychester,ie,43.169975,96.008898,13,gender,,age,8,languageCode,es,NULL,NULL,NULL,NULL,0
288,2,�9�I~b�,28-06-2019 04:37,O�P�\c�,̼[,Bettye,28-06-2019 04:37,0,0,0,0,1,2,1523,1524,1523,1524,2,1,0,NULL,www.kovacekmccullough.com,3,http://www.kovacekmccullough.com/,ss,Presto,OP,8.64,,generic desktop,0,WIN,Server 2003,1,14:32:14,0,1360x768,1,1,1,0,1,0,0,0,0,0,1,Wiegandmouth,mx,-33.613847,80.548316,5,gender,male,age,0,languageCode,pt,NULL,NULL,NULL,NULL,0
289,2,�9�I~b�,28-06-2019 03:33,��$a�_�e,I!,Bettye,28-06-2019 03:33,0,0,0,0,1,2,1526,1071,1526,1071,1,1,0,modi,Yandex,2,http://yandex.ru/yandsearch?lr=213&text=modi,ar,WebKit,CH,15,,generic desktop,0,WIN,Vista,0,21:05:09,0,2048x1152,1,0,1,0,1,1,1,0,0,1,1,Dooleyshire,in,35.770326,-10.92388,3,gender,,age,7,languageCode,cn,NULL,NULL,NULL,NULL,0
290,2,�9�I~b�,28-06-2019 05:07,���ߺ.�,3�Y,Bettye,28-06-2019 05:07,0,0,0,0,1,2,1528,764,1528,764,1,1,0,NULL,rempel.com,3,http://rempel.com/,fr,WebKit,CH,14,,generic desktop,0,LIN,,0,16:43:01,0,360x640,0,0,1,1,1,0,0,1,0,0,0,East Jeffryfort,ru,25.559381,-49.754899,19,gender,female,age,9,languageCode,it,NULL,NULL,NULL,NULL,0
291,2,�9�I~b�,28-06-2019 02:04,"�
O�^��",c�C,Bettye,28-06-2019 02:04,0,0,0,0,1,2,1529,829,1529,829,1,1,0,error,Google,2,http://www.google.de/search?ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:de:official&client=firefox-a&q=error,de,Trident,IE,8,,generic desktop,0,WIN,7,0,21:29:38,0,1400x1050,1,1,1,0,0,0,1,0,0,0,0,South Luiston,in,54.601938,-76.690521,14,gender,male,age,9,languageCode,it,NULL,NULL,NULL,NULL,0
292,2,�9�I~b�,28-06-2019 10:07,�ҮΡ�at,9��,Bettye,28-06-2019 10:07,0,0,0,0,1,2,1530,389,1530,389,1,1,0,,Facebook,7,https://fb.me/,xx,Trident,IE,8,,generic desktop,0,WIN,XP,0,16:10:26,0,601x906,1,0,1,0,1,1,0,0,0,1,0,East Aubrey,ie,-36.632968,-156.377571,6,gender,male,age,0,languageCode,pt,NULL,NULL,NULL,NULL,0
293,2,�9�I~b�,28-06-2019 01:31,�(rENކ�,��,Bettye,28-06-2019 01:31,0,0,0,0,1,2,0,NULL,0,0,1,0,0,NULL,torphykertzmann.org,3,http://torphykertzmann.org/,es,Trident,IE,6,,generic desktop,0,WIN,98,0,20:31:34,0,480x800,1,0,1,0,0,0,0,0,0,1,0,East Roosevelt,ie,-39.74718,-122.873126,30,gender,,age,8,languageCode,it,NULL,NULL,NULL,NULL,0
294,2,�9�I~b�,28-06-2019 07:20,)_!d��,�C�,Bettye,28-06-2019 07:20,0,0,0,0,1,2,1538,67,1538,67,1,1,0,,Facebook,7,http://www.facebook.com/l.php?u=http%3A%2F%2Fpiwik.org%2F,ku,Trident,IE,8,,generic desktop,0,WIN,2000,0,06:17:00,0,1600x1200,1,0,1,0,0,0,0,0,0,0,1,Port Ransom,ru,-17.451593,-174.546953,24,gender,,age,6,languageCode,de,NULL,NULL,NULL,NULL,0
295,2,r�G�Hn�,28-06-2019 12:29,#ERROR!,'[,Charity,28-06-2019 12:29,0,0,0,0,1,2,1594,231,1594,231,1,1,0,NULL,NULL,1,,kw,Trident,IE,8,,generic desktop,0,WIN,NT,0,08:12:37,0,1360x768,0,1,0,0,1,1,0,0,0,1,0,West Ahmed,de,-75.191159,-74.985936,9,gender,male,age,1,languageCode,cn,NULL,NULL,NULL,NULL,0
1050,1,e1kA{q¯,28-06-2019 08:09,ª+T†Ï{,Ó7\0\0,Corene,28-06-2019 08:09,0,0,0,0,0,1,929,930,931,\N,2,2,1,\N,www.kuhlman.com,3,http://www.kuhlman.com/,sr,WebKit,CH,13,AP,generic desktop,0,MAC,10.8,0,06:54:56,0,1600x1200,1,1,1,0,1,1,0,0,0,1,1,New Jodymouth,cn,-88.478874,139.528951,29,gender,male,age,8,languageCode,ru,\N,\N,\N,\N,
1051,1,e1kA{q¯,28-06-2019 09:40,îÆo‚UzÀ,Ð\0\0,Corene,28-06-2019 09:40,0,0,0,0,1,1,0,\N,948,\N,2,1,1,\N,www.green.com,3,http://www.green.com/,en,Presto,OP,9.38,,generic desktop,0,LIN,,0,03:00:21,0,360x592,1,0,1,0,1,0,0,1,0,1,1,Port Oceane,mx,19.93358,-102.912683,4,gender,female,age,4,languageCode,it,\N,\N,\N,\N,
1052,1,e1kA{q¯,28-06-2019 11:43,Íîð:M\0¸Ù,¤\0\0,Corene,28-06-2019 11:43,0,0,0,0,1,1,0,964,965,\N,4,3,2,,Facebook,7,https://www.facebook.com/,ny,WebKit,MF,4,AP,iPod Touch,9,IOS,4,0,07:30:03,0,480x800,0,0,1,1,1,1,0,0,0,1,1,South Christyborough,pt,-54.464078,-175.184,11,gender,female,age,9,languageCode,it,\N,\N,\N,\N,
1053,1,e1kA{q¯,28-06-2019 07:06,ºÇÿ-ì$�î,"\
�\0\0",Corene,28-06-2019 07:06,0,0,0,0,0,1,950,951,959,\N,5,2,1,\N,www.kubrutherford.info,3,http://www.kubrutherford.info/,ln,Presto,OP,9.38,,generic mobile,\N,WCE,,3,10:13:08,0,768x1024,1,1,1,0,1,1,1,0,0,0,1,Lake Greysonport,ca,-54.71569,163.975729,PE,gender,female,age,3,languageCode,de,\N,\N,\N,\N,
1054,1,e1kA{q¯,28-06-2019 06:23,Ú(oÙ‹m,ø\0\0,Corene,28-06-2019 06:23,0,0,0,0,0,1,960,961,962,\N,2,2,1,et,Yahoo!,2,http://uk.search.yahoo.com/search?ei=UTF-8&fr=moz35&q=et,en,Trident,IE,8,,generic desktop,0,WIN,2000,0,02:16:07,0,360x640,1,1,1,0,1,1,1,0,0,1,1,Dibbertshire,fr,64.713661,30.39142,B1,gender,,age,1,languageCode,cn,\N,\N,\N,\N,
1055,1,e1kA{q¯,28-06-2019 02:08,öö�¢»>àå,uK\0\0,Corene,28-06-2019 02:08,0,0,0,0,0,1,966,967,970,\N,3,2,1,learnmore,email-nov2011,6,https://yandex.ru/,en,Presto,OP,8.85,,generic desktop,0,LIN,,1,00:24:53,0,320x240,1,0,1,0,1,1,0,0,0,0,1,Lake Albaland,de,26.85193,98.744473,12,gender,male,age,6,languageCode,ru,\N,\N,\N,\N,
1056,1,"0MÔãm‰\�""",28-06-2019 06:55,”‹'dùò,ü)\0\0,Deon,28-06-2019 06:55,0,0,0,0,0,1,971,972,974,\N,3,2,1,,GitHub,7,https://github.com/,en,Presto,OP,9.84,,generic desktop,0,LIN,,1,11:34:34,0,800x480,1,0,0,0,1,0,0,0,0,1,1,Rahsaanfurt,ca,-38.734237,108.652394,NU,gender,,age,9,languageCode,de,\N,\N,\N,\N,
1057,1,"0MÔãm‰\�""",28-06-2019 11:43,M·ºç=It,*Ã\0\0,Deon,28-06-2019 11:43,0,0,0,0,1,1,975,976,977,\N,2,2,1,\N,www.lemke.com,3,http://www.lemke.com/,se,WebKit,MF,4,AP,iPod Touch,9,IOS,3.1,0,14:03:26,0,720x1280,1,0,1,0,1,1,0,1,0,1,1,New Maryam,gb,70.805265,-164.404299,B5,gender,female,age,0,languageCode,fr,\N,\N,\N,\N,
1063,1,QtŠe^–¼,28-06-2019 11:43,ØØþ€«*ù,ÅP\0\0,Rhett,28-06-2019 11:43,2,0,0,0,0,1,993,994,1000,1001,4,3,0,more,blog,6,http://www.zulauf.com/,fi,WebKit,CH,15,,generic desktop,0,LIN,,0,17:57:50,0,3840x2400,0,0,1,0,1,1,0,0,0,0,1,Hoegerstad,pt,-86.035337,-28.051964,22,gender,male,age,1,languageCode,pt,\N,\N,\N,\N,
1064,1,"+‹Eœ,èw",28-06-2019 11:43,ÜðhbG”,öŸ\0\0,Haylie,28-06-2019 11:43,0,0,0,0,0,1,1003,1004,1035,1036,10,7,0,\N,www.howe.com,3,http://www.howe.com/,xx,WebKit,SF,5,AP,generic desktop,0,MAC,10.5,3,21:52:57,0,800x480,1,0,1,1,1,0,1,0,0,1,1,Kayceehaven,us,84.641344,-152.83178,LA,gender,,age,1,languageCode,ru,\N,\N,\N,\N,
1065,1,"+‹Eœ,èw",28-06-2019 02:30,Ú-4ª,ìb\0\0,Haylie,28-06-2019 02:30,0,0,0,0,0,1,1006,1007,1006,1007,2,1,0,ordernow,email-nov2011,6,http://www.windler.net/,uz,WebKit,SF,5,,generic desktop,0,WIN,Server 2003,1,10:11:50,0,320x534,1,1,1,0,1,1,1,0,0,0,1,East Groverton,gb,18.907334,-52.540925,H5,gender,male,age,8,languageCode,es,\N,\N,\N,\N,
1066,1,"+‹Eœ,èw",28-06-2019 09:56,–¿^éZñO,)5\0\0,Haylie,28-06-2019 09:56,0,0,0,0,1,1,1011,1012,1011,1012,1,1,0,,Facebook,7,http://www.facebook.com/l.php?u=http%3A%2F%2Fpiwik.org%2F,bg,Gecko,FF,3.6,AP,generic desktop,0,MAC,10.7,0,11:41:07,0,1024x768,1,1,1,0,1,1,0,0,0,0,1,Ariannaville,in,-14.638526,-53.520533,10,gender,female,age,7,languageCode,ru,\N,\N,\N,\N,
1067,1,"+‹Eœ,èw",28-06-2019 00:47,b�pºëfGc,Á­\0\0,Haylie,28-06-2019 00:47,0,0,0,0,0,1,1014,1015,1014,1015,1,1,0,\N,www.gerhold.com,3,http://www.gerhold.com/,bo,WebKit,MF,3,AP,iPod Touch,9,IOS,3.1,0,05:00:48,0,360x592,0,0,1,0,1,1,1,0,0,0,0,West Javonteton,it,16.111691,23.065027,16,gender,male,age,4,languageCode,pt,\N,\N,\N,\N,
1068,1,"+‹Eœ,èw",28-06-2019 03:38,"Ç¶
3|Þÿ",£4\0\0,Haylie,28-06-2019 03:38,2,0,0,0,1,1,1016,1017,1016,1017,1,1,0,\N,www.example.org,3,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,xx,Gecko,FF,14,,generic desktop,0,WIN,Server 2003,0,14:14:50,0,601x906,1,0,1,0,0,0,1,0,0,0,1,Steuberbury,gb,13.546769,-65.246492,M3,gender,,age,9,languageCode,ru,\N,\N,\N,\N,
1069,1,"+‹Eœ,èw",28-06-2019 07:12,rJpÍ‚W,6k\0\0,Haylie,28-06-2019 07:12,0,0,0,0,1,1,0,\N,0,0,1,0,0,\N,www.ledner.com,3,http://www.ledner.com/,ve,WebKit,CH,13,AP,generic desktop,0,MAC,10.7,0,01:41:17,0,320x568,1,0,0,0,1,1,0,0,0,1,0,New Dovietown,ru,-25.728414,151.617395,39,gender,male,age,4,languageCode,de,\N,\N,\N,\N,
1070,1,"+‹Eœ,èw",28-06-2019 05:49,Í³éÇç'ÒÄ,¥‚\0\0,Haylie,28-06-2019 05:49,0,0,0,0,1,1,1026,1027,1026,1027,3,1,0,\N,\N,1,,fr,WebKit,CH,14,,generic desktop,0,WIN,95,2,18:54:57,0,1360x768,1,0,0,0,0,1,1,0,0,0,1,West Edyth,cn,6.880375,126.057622,15,gender,female,age,0,languageCode,fr,\N,\N,\N,\N,
1071,1,"+‹Eœ,èw",28-06-2019 10:55,¿Ô5üÖö%ø,–=\0\0,Haylie,28-06-2019 10:55,0,0,0,0,1,1,1031,1032,1031,1032,1,1,0,,Facebook,7,http://www.facebook.com/l.php?u=http%3A%2F%2Fpiwik.org%2F,ar,Trident,IE,8,,generic mobile,\N,WCE,,0,18:04:53,0,320x568,1,1,1,0,1,1,0,0,0,0,0,East Elise,gb,65.644011,5.888921,O5,gender,female,age,3,languageCode,cn,\N,\N,\N,\N,
1072,1,"+‹Eœ,èw",28-06-2019 05:08,är0ý-,ýt\0\0,Haylie,28-06-2019 05:08,0,0,0,0,1,1,1033,1034,1033,1034,1,1,0,,Twitter,7,http://t.co/g0Alwc83T6,xx,Presto,OP,9.16,,generic desktop,0,WIN,NT,0,01:08:42,0,3840x2400,1,0,1,0,1,1,0,0,0,1,0,West Garnettside,ru,-4.40659,163.058201,55,gender,male,age,4,languageCode,ru,\N,\N,\N,\N,
1076,1,£õm‹/¦,28-06-2019 04:59,Æ¸‘eÔŸÚ,\0\0,Stanley,28-06-2019 04:59,0,0,0,0,0,1,1044,1045,1044,1045,1,1,0,\N,\N,1,,kk,Presto,OP,9.19,,generic desktop,0,WIN,7,0,15:22:00,0,3360x2100,1,0,1,0,1,1,1,0,0,1,0,North Cordellland,ca,88.445371,37.278353,BC,gender,female,age,0,languageCode,de,\N,\N,\N,\N,
1077,1,£õm‹/¦,28-06-2019 06:46,¡ÒŠ!Xg„Š,•\0\0,Stanley,28-06-2019 06:46,0,0,0,0,1,1,1046,1047,1046,1047,2,1,0,\N,Yandex,2,https://yandex.ru/,tn,WebKit,SF,5,,generic desktop,0,WIN,Vista,1,20:50:26,0,480x800,1,0,1,0,0,1,0,1,0,1,1,Enaside,ru,-7.62827,176.453569,12,gender,male,age,8,languageCode,it,\N,\N,\N,\N,
1078,1,£õm‹/¦,28-06-2019 11:43,"	¼RœÈqF",ä\0\0,Stanley,28-06-2019 11:43,0,0,0,0,1,1,0,1051,1054,1055,5,3,0,et,Ask,2,http://uk.ask.com/web?l=dis&prt=NIS&chn=retail&geo=GB&ver=19&odn=&dm=all&q=et,de,WebKit,MF,4,AP,iPod Touch,9,IOS,4.3,1,09:45:15,0,600x912,1,1,1,0,1,1,0,0,0,1,1,Creminstad,ca,51.27674,100.090664,ON,gender,,age,0,languageCode,it,\N,\N,\N,\N,
1086,1,˜Ü\,28-06-2019 04:26,ÿ>¿6Ç�,îÖ\0\0,Kirsten,28-06-2019 04:27,0,0,0,0,0,1,1081,1082,1095,1096,2,2,0,,GitHub,7,https://github.com/,de,Trident,IE,9,,generic desktop,0,WIN,ME,0,13:04:22,0,1360x768,0,1,1,0,1,1,1,1,0,1,0,West Pamelamouth,fr,-3.208514,70.707554,B8,gender,,age,4,languageCode,it,\N,\N,\N,\N,
1087,1,˜Ü\,28-06-2019 11:43,ê€îž–X,O\0\0,Kirsten,28-06-2019 11:43,0,0,0,0,1,1,0,1088,1117,1118,11,7,0,\N,www.example.com,3,http://www.example.com/5-great-google-analytics-alternatives/?utm_content=ourfake&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,ar,WebKit,SF,4,,generic desktop,0,WIN,98,2,06:09:17,0,1360x768,0,0,1,0,1,0,0,0,0,1,2,New Sandrafort,ca,-23.585804,-132.409949,MB,gender,female,age,1,languageCode,es,\N,\N,\N,\N,
1088,1,˜Ü\,28-06-2019 07:13,H«¹¼Œas,9R\0\0,Kirsten,28-06-2019 07:13,0,0,0,0,1,1,1083,1084,1083,1084,1,1,0,,Twitter,7,http://t.co/itFSLvPlqW,fr,Trident,IE,8,,generic mobile,\N,WCE,,0,10:41:31,0,384x592,1,0,1,0,1,1,0,1,0,0,0,Marcelinaview,in,76.172244,-30.252155,28,gender,female,age,2,languageCode,de,\N,\N,\N,\N,
1089,1,˜Ü\,28-06-2019 01:54,œÞàeêäÌ‘,�Þ\0\0,Kirsten,28-06-2019 01:46,0,0,0,0,0,1,1085,1086,1097,1078,2,2,0,\N,bode.com,3,http://bode.com/,de,WebKit,MF,3,AP,iPod Touch,9,IOS,4.1,0,19:09:06,0,3360x2100,1,1,0,0,0,1,0,0,0,1,514,Katherynstad,pt,-1.177774,136.228311,6,gender,male,age,4,languageCode,en,\N,\N,\N,\N,
1090,1,˜Ü\,28-06-2019 10:47,"çÏ¢	€ŽÀ°",¥Ý\0\0,Kirsten,28-06-2019 09:53,0,0,0,0,1,1,1089,1090,1104,1105,3,3,0,\N,www.example.com,3,http://www.example.com/5-great-google-analytics-alternatives/?utm_content=ourfake&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,xx,Trident,IE,9,,generic desktop,0,WIN,XP,0,06:55:04,0,601x906,0,0,1,1,1,1,0,0,1,0,3246,East Henriberg,it,-57.811549,130.930942,2,gender,female,age,7,languageCode,it,\N,\N,\N,\N,
1091,1,˜Ü\,28-06-2019 11:43,¢ö­)ÀZL,O\0\0,Kirsten,28-06-2019 11:43,0,0,0,0,1,1,1091,1092,1091,1092,1,1,0,more,blog,6,http://will.biz/,vi,WebKit,CH,14,,generic desktop,0,LIN,,0,05:03:37,0,480x800,1,1,1,0,1,1,1,0,0,0,0,Lake Matilda,mx,62.626161,164.846547,18,gender,,age,4,languageCode,en,\N,\N,\N,\N,
1092,1,˜Ü\,28-06-2019 08:00,P‹ÉQ‹~öÓ,ô©\0\0,Kirsten,28-06-2019 08:00,0,0,0,0,1,1,1093,1094,1093,1094,1,1,0,\N,www.dubuquereinger.com,3,http://www.dubuquereinger.com/,en,WebKit,SF,5,AP,generic desktop,0,MAC,10.7,0,11:36:37,0,768x1024,1,1,0,0,0,0,0,0,0,0,0,Hazelfurt,mx,18.688367,162.577776,21,gender,female,age,3,languageCode,en,\N,\N,\N,\N,
1093,1,˜Ü\,28-06-2019 09:19,8)'ºãA�,t³\0\0,Kirsten,28-06-2019 09:19,0,0,0,0,1,1,1109,1110,1109,1110,1,1,0,\N,fahey.com,3,http://fahey.com/,nr,WebKit,CH,15,AP,generic desktop,0,MAC,10.6,0,09:38:12,0,640x960,1,1,1,0,0,1,0,0,0,1,0,Schadenborough,cn,66.19985,-10.576729,21,gender,female,age,9,languageCode,cn,\N,\N,\N,\N,
1094,1,˜Ü\,28-06-2019 03:39,ò?|š‹‘–J,1\\\0\0,Kirsten,28-06-2019 03:39,0,0,0,0,1,1,1113,1114,1113,1114,1,1,0,\N,www.example.org,3,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,ku,WebKit,SF,4,,generic desktop,0,WIN,95,0,16:31:29,0,1400x1050,1,1,0,0,1,1,0,0,0,1,0,Karsonmouth,ie,-45.348051,42.338797,18,gender,female,age,0,languageCode,pt,\N,\N,\N,\N,
1095,1,˜Ü\,28-06-2019 00:12,q0¦7Òòá),)(\0\0,Kirsten,28-06-2019 00:18,0,0,0,0,0,1,1119,1120,1123,1124,3,2,0,\N,Yandex,2,https://yandex.ru/,fr,WebKit,SF,5,,generic desktop,0,WIN,98,0,15:49:35,0,3840x2400,1,1,1,0,1,1,0,1,0,0,0,Nasirside,ie,-58.74723,144.158758,26,gender,female,age,7,languageCode,it,\N,\N,\N,\N,
1101,1,_Õ¾ÿI@Áæ,28-06-2019 11:43,±3ÐÉÁÅÜE,>u\0\0,Kristina,28-06-2019 11:43,0,0,0,0,0,1,1145,1146,1186,1187,12,7,0,\N,www.example.com,3,http://www.example.com/5-great-google-analytics-alternatives/?utm_content=ourfake&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,si,Presto,OP,8.39,,generic desktop,0,LIN,,4,06:44:04,0,320x534,1,1,1,0,1,1,0,0,0,1,1,Bridgetland,mx,38.618417,176.512043,3,gender,female,age,7,languageCode,ru,\N,\N,\N,\N,
1102,1,_Õ¾ÿI@Áæ,28-06-2019 01:26,”GS'wÕ,Mƒ\0\0,Kristina,28-06-2019 01:08,0,0,0,0,0,1,0,1153,1178,1179,4,3,0,ut,Google,2,http://www.google.it/url?sa=t&source=web&cd=2&q=ut,xx,Gecko,FF,3.8,,generic desktop,0,LIN,,0,10:32:59,0,320x568,1,0,1,0,0,0,0,0,0,0,1069,Bettieshire,pt,-31.154383,100.549548,6,gender,,age,1,languageCode,en,\N,\N,\N,\N,
1103,1,_Õ¾ÿI@Áæ,28-06-2019 08:13,­#–ip1ºr,…û\0\0,Kristina,28-06-2019 08:06,0,0,0,0,1,1,1149,1150,1151,1010,2,2,0,\N,monahan.com,3,http://monahan.com/,es,WebKit,CH,14,,generic desktop,0,LIN,,0,01:51:55,0,320x534,1,0,1,0,1,1,1,0,0,0,440,Barretttown,pt,71.742184,-168.926882,3,gender,,age,3,languageCode,de,\N,\N,\N,\N,
1104,1,_Õ¾ÿI@Áæ,28-06-2019 05:03,";Ö$3,W\"",èR\0\0""",Kristina,28-06-2019 05:03,0,0,0,0,1,1,1158,1159,1158,1159,1,1,0,cupiditate,Google,2,http://www.google.com/search?sourceid=chrome&ie=UTF-8&q=cupiditate,ti,Presto,OP,8.18,,generic desktop,0,WIN,ME,0,18:52:30,0,320x534,1,0,0,0,1,1,0,0,0,0,0,Hahnton,pt,8.27611,133.709819,9,gender,female,age,6,languageCode,ru,\N,\N,\N,\N,,
1105,1,_Õ¾ÿI@Áæ,28-06-2019 03:43,ÕçÇ`F:‡Ô,os\0\0,Kristina,28-06-2019 03:43,0,0,0,0,1,1,1162,1163,1162,1163,1,1,0,quia,Yahoo!,2,http://search.yahoo.com/search;?p=quia,nn,Presto,OP,9.96,,generic desktop,0,WIN,8,0,10:23:33,0,2560x1440,0,0,1,0,1,0,0,0,0,1,1,New Brayan,de,-46.816868,-51.35145,5,gender,,age,8,languageCode,pt,\N,\N,\N,\N,
1106,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,"ùª¹ùGw	e",>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,1167,1168,1167,1168,1,1,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,fr,Gecko,FF,8,AP,generic desktop,0,MAC,10.8,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,gender,,age,1,languageCode,es,\N,\N,\N,\N,
1107,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,0,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1108,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,0,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1109,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,0,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1110,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,0,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1111,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,0,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1112,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,0,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,0,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1113,1,_Õ¾ÿI@Áæ,28-06-2019 11:33,(Ç­;¨£ô,>u\0\0,Kristina,28-06-2019 11:33,0,0,0,0,1,1,0,\N,0,0,1,0,0,more,blog,6,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,,,UNK,,,,\N,UNK,UNK,1,00:45:52,0,3360x2100,1,1,1,0,1,1,1,1,0,0,0,New Vitoport,de,-1.108906,-23.559355,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1114,1,_Õ¾ÿI@Áæ,28-06-2019 10:41,‡¹…àcS&´,|t\0\0,Kristina,28-06-2019 10:41,0,0,0,0,1,1,0,\N,0,0,1,0,0,nesciunt,Google,2,http://www.google.com/search?sourceid=chrome&ie=UTF-8&q=nesciunt,ha,Trident,IE,9,,generic desktop,0,WIN,98,0,12:34:34,0,2048x1152,1,1,1,0,1,0,1,0,0,0,0,East Brody,cn,1.306935,92.628147,32,gender,male,age,7,languageCode,fr,\N,\N,\N,\N,
1115,1,_Õ¾ÿI@Áæ,28-06-2019 05:23,�ÝÔÙ\0åëª,èR\0\0,Kristina,28-06-2019 05:23,0,0,0,0,1,1,1171,1172,1171,1172,1,1,0,learnmore,email-nov2011,6,https://www.facebook.com/,es,WebKit,MF,4,AP,iPod Touch,9,IOS,3,0,14:24:49,0,1536x864,1,0,1,0,1,1,0,0,0,1,0,North Elody,in,17.989999,-101.686982,36,gender,female,age,0,languageCode,it,\N,\N,\N,\N,
